1  0.001425554 s
2  0.000700751 s
3  0.000474229 s
4  0.000362951 s
5  0.000296345 s
6  0.000246506 s
7  0.0002180805 s
8  0.0001970175 s
9  0.000180429 s
10  0.000174546 s
11  0.0001700295 s
12  0.0001475 s
13  0.000144273 s
14  0.0001367475 s
15  0.0001361035 s
16  0.000124352 s
17  0.0001226585 s
18  0.0001638955 s
19  0.00017116 s
20  0.000108175 s
21  0.0001067565 s
22  0.000148994 s
23  0.0001343845 s
24  0.0001348705 s
25  0.000134375 s
26  0.00012483 s
27  0.0001323715 s
28  0.0001267935 s
29  0.0001273375 s
30  0.0001588005 s
31  0.000158352 s
32  0.000125796 s
33  0.000130416 s
34  0.000163867 s
35  0.00012412 s
36  0.0001102185 s
37  0.00010962 s
38  0.000106557 s
39  0.0001064905 s
40  0.0001227635 s
41  0.000118003 s
42  0.000120289 s
43  0.000105914 s
44  0.0001201435 s
45  0.000104159 s
46  0.000124446 s
47  0.0001072425 s
48  0.0001244995 s
49  0.000117877 s
50  0.0001089635 s
51  0.000133082 s
52  0.00010595 s
53  0.0001205155 s
54  0.000111509 s
55  0.000121733 s
56  0.0001219885 s
57  0.00012429 s
58  0.0001253975 s
59  0.0001015555 s
60  0.000132068 s
61  0.0001083565 s
62  0.0001293855 s
63  0.000112904 s
64  0.0001180695 s
65  0.000126934 s
66  0.0001239805 s
67  0.0001288395 s
68  0.000112044 s
69  0.000110911 s
70  0.0001248215 s
71  0.0001361395 s
72  0.000117787 s
