1  0.0023147815 s
2  0.000639486 s
3  0.000387681 s
4  0.000285539 s
5  0.000252296 s
6  0.0001951215 s
7  0.000176498 s
8  0.000310664 s
9  0.000272421 s
10  0.0002425835 s
11  0.0002224585 s
12  0.000202555 s
13  0.000179447 s
14  0.000166803 s
15  8.6965e-5 s
16  8.1552e-5 s
17  0.000134759 s
18  7.4039e-5 s
19  0.000119801 s
20  0.0001175995 s
21  0.0001146505 s
22  0.0001101015 s
23  0.0001061595 s
24  0.000101993 s
25  9.4254e-5 s
26  9.22755e-5 s
27  8.9975e-5 s
28  8.8671e-5 s
29  8.32375e-5 s
30  7.9071e-5 s
31  7.887e-5 s
32  7.6064e-5 s
33  7.2903e-5 s
34  7.2571e-5 s
35  7.007e-5 s
36  6.70005e-5 s
37  6.6727e-5 s
38  6.411e-5 s
39  6.0959e-5 s
40  6.05795e-5 s
41  5.945e-5 s
42  5.83795e-5 s
43  5.55845e-5 s
44  5.4462e-5 s
45  5.3341e-5 s
46  5.2287e-5 s
47  5.0369e-5 s
48  4.97445e-5 s
49  4.798e-5 s
50  4.78845e-5 s
51  4.5936e-5 s
52  4.62525e-5 s
53  4.5678e-5 s
54  4.41815e-5 s
55  4.6017e-5 s
56  4.54605e-5 s
57  4.3588e-5 s
58  4.41235e-5 s
59  4.2979e-5 s
60  4.1723e-5 s
61  4.0332e-5 s
62  4.0228e-5 s
63  3.94675e-5 s
64  3.9441e-5 s
65  4.4194e-5 s
66  3.9826e-5 s
67  3.83475e-5 s
68  4.2531e-5 s
69  4.00255e-5 s
70  0.0001257805 s
71  0.000116576 s
72  3.47735e-5 s
