1  647.240 ms (6 allocations: 864 bytes)
2  375.290 ms (12 allocations: 1.59 KiB)
3  250.301 ms (17 allocations: 2.33 KiB)
4  189.858 ms (22 allocations: 3.05 KiB)
5  150.527 ms (27 allocations: 3.78 KiB)
6  125.439 ms (31 allocations: 4.47 KiB)
7  114.193 ms (37 allocations: 5.23 KiB)
8  94.966 ms (41 allocations: 5.92 KiB)
9  89.212 ms (47 allocations: 6.69 KiB)
10  76.649 ms (51 allocations: 7.38 KiB)
11  71.887 ms (56 allocations: 8.11 KiB)
12  64.841 ms (61 allocations: 8.83 KiB)
13  61.073 ms (66 allocations: 9.56 KiB)
14  55.615 ms (71 allocations: 10.28 KiB)
15  53.576 ms (76 allocations: 11.02 KiB)
16  50.780 ms (81 allocations: 11.73 KiB)
17  51.539 ms (86 allocations: 12.47 KiB)
18  44.312 ms (92 allocations: 13.22 KiB)
19  72.928 ms (96 allocations: 13.92 KiB)
20  69.609 ms (101 allocations: 14.64 KiB)
21  70.590 ms (109 allocations: 15.47 KiB)
22  63.037 ms (111 allocations: 16.09 KiB)
23  70.405 ms (117 allocations: 16.86 KiB)
24  46.922 ms (123 allocations: 17.61 KiB)
25  68.545 ms (126 allocations: 18.28 KiB)
26  51.056 ms (133 allocations: 19.06 KiB)
27  54.711 ms (139 allocations: 19.83 KiB)
28  56.205 ms (144 allocations: 20.55 KiB)
29  47.091 ms (148 allocations: 21.27 KiB)
30  52.995 ms (153 allocations: 21.98 KiB)
31  42.995 ms (158 allocations: 22.70 KiB)
32  42.270 ms (164 allocations: 23.45 KiB)
