1  751.173 ms (0 allocations: 0 bytes)
2  389.129 ms (0 allocations: 0 bytes)
3  277.393 ms (0 allocations: 0 bytes)
4  222.102 ms (0 allocations: 0 bytes)
5  187.293 ms (0 allocations: 0 bytes)
6  184.403 ms (0 allocations: 0 bytes)
7  146.185 ms (0 allocations: 0 bytes)
8  143.078 ms (0 allocations: 0 bytes)
9  143.216 ms (0 allocations: 0 bytes)
10  143.399 ms (0 allocations: 0 bytes)
11  142.814 ms (0 allocations: 0 bytes)
12  144.504 ms (0 allocations: 0 bytes)
13  142.765 ms (0 allocations: 0 bytes)
14  142.294 ms (0 allocations: 0 bytes)
15  142.313 ms (0 allocations: 0 bytes)
16  140.772 ms (0 allocations: 0 bytes)
17  142.739 ms (0 allocations: 0 bytes)
18  141.875 ms (0 allocations: 0 bytes)
19  139.496 ms (0 allocations: 0 bytes)
20  142.737 ms (0 allocations: 0 bytes)
21  143.231 ms (0 allocations: 0 bytes)
22  142.836 ms (0 allocations: 0 bytes)
23  143.302 ms (0 allocations: 0 bytes)
24  142.328 ms (0 allocations: 0 bytes)
25  144.751 ms (0 allocations: 0 bytes)
26  143.470 ms (0 allocations: 0 bytes)
27  142.405 ms (0 allocations: 0 bytes)
28  158.335 ms (0 allocations: 0 bytes)
29  143.038 ms (0 allocations: 0 bytes)
30  143.599 ms (0 allocations: 0 bytes)
31  142.957 ms (0 allocations: 0 bytes)
32  142.406 ms (0 allocations: 0 bytes)
