1  112.725 μs (6 allocations: 864 bytes)
2  59.188 μs (10 allocations: 1.53 KiB)
3  45.105 μs (16 allocations: 2.30 KiB)
4  34.921 μs (20 allocations: 2.98 KiB)
5  26.119 μs (25 allocations: 3.72 KiB)
6  21.720 μs (30 allocations: 4.44 KiB)
7  19.679 μs (36 allocations: 5.20 KiB)
8  19.576 μs (41 allocations: 5.92 KiB)
9  18.264 μs (46 allocations: 6.66 KiB)
10  18.804 μs (51 allocations: 7.38 KiB)
11  18.944 μs (55 allocations: 8.08 KiB)
12  20.483 μs (61 allocations: 8.83 KiB)
13  18.006 μs (66 allocations: 9.56 KiB)
14  18.590 μs (71 allocations: 10.28 KiB)
15  22.188 μs (76 allocations: 11.02 KiB)
16  18.072 μs (80 allocations: 11.70 KiB)
17  22.198 μs (86 allocations: 12.47 KiB)
18  20.108 μs (91 allocations: 13.19 KiB)
19  22.834 μs (96 allocations: 13.92 KiB)
20  24.088 μs (101 allocations: 14.64 KiB)
21  24.497 μs (106 allocations: 15.38 KiB)
22  26.970 μs (111 allocations: 16.09 KiB)
23  28.524 μs (115 allocations: 16.80 KiB)
24  24.881 μs (121 allocations: 17.55 KiB)
25  29.872 μs (126 allocations: 18.28 KiB)
26  32.144 μs (131 allocations: 19.00 KiB)
27  34.783 μs (136 allocations: 19.73 KiB)
28  33.009 μs (141 allocations: 20.45 KiB)
29  37.239 μs (146 allocations: 21.20 KiB)
30  30.083 μs (151 allocations: 21.92 KiB)
31  40.087 μs (156 allocations: 22.64 KiB)
32  34.053 μs (161 allocations: 23.36 KiB)
