1  9.826 μs (0 allocations: 0 bytes)
2  10.546 μs (0 allocations: 0 bytes)
3  10.385 μs (0 allocations: 0 bytes)
4  10.324 μs (0 allocations: 0 bytes)
5  10.030 μs (0 allocations: 0 bytes)
6  11.872 μs (0 allocations: 0 bytes)
7  12.359 μs (0 allocations: 0 bytes)
8  12.042 μs (0 allocations: 0 bytes)
9  10.153 μs (0 allocations: 0 bytes)
10  10.348 μs (0 allocations: 0 bytes)
11  12.732 μs (0 allocations: 0 bytes)
12  11.410 μs (0 allocations: 0 bytes)
13  11.748 μs (0 allocations: 0 bytes)
14  11.727 μs (0 allocations: 0 bytes)
15  11.598 μs (0 allocations: 0 bytes)
16  13.344 μs (0 allocations: 0 bytes)
17  9.833 μs (0 allocations: 0 bytes)
18  12.128 μs (0 allocations: 0 bytes)
19  10.523 μs (0 allocations: 0 bytes)
20  10.904 μs (0 allocations: 0 bytes)
21  9.673 μs (0 allocations: 0 bytes)
22  10.414 μs (0 allocations: 0 bytes)
23  12.461 μs (0 allocations: 0 bytes)
24  10.731 μs (0 allocations: 0 bytes)
25  10.864 μs (0 allocations: 0 bytes)
26  11.073 μs (0 allocations: 0 bytes)
27  10.034 μs (0 allocations: 0 bytes)
28  11.100 μs (0 allocations: 0 bytes)
29  10.839 μs (0 allocations: 0 bytes)
30  10.866 μs (0 allocations: 0 bytes)
31  12.550 μs (0 allocations: 0 bytes)
32  10.845 μs (0 allocations: 0 bytes)
