1  33.162 ms (0 allocations: 0 bytes)
2  14.078 ms (0 allocations: 0 bytes)
3  9.405 ms (0 allocations: 0 bytes)
4  6.416 ms (0 allocations: 0 bytes)
5  6.320 ms (0 allocations: 0 bytes)
6  5.737 ms (0 allocations: 0 bytes)
7  4.772 ms (0 allocations: 0 bytes)
8  3.864 ms (0 allocations: 0 bytes)
9  3.711 ms (0 allocations: 0 bytes)
10  3.720 ms (0 allocations: 0 bytes)
11  2.806 ms (0 allocations: 0 bytes)
12  3.061 ms (0 allocations: 0 bytes)
13  3.660 ms (0 allocations: 0 bytes)
14  3.389 ms (0 allocations: 0 bytes)
15  3.422 ms (0 allocations: 0 bytes)
16  2.256 ms (0 allocations: 0 bytes)
17  2.294 ms (0 allocations: 0 bytes)
18  2.414 ms (0 allocations: 0 bytes)
19  1.828 ms (0 allocations: 0 bytes)
20  2.458 ms (0 allocations: 0 bytes)
21  2.040 ms (0 allocations: 0 bytes)
22  1.925 ms (0 allocations: 0 bytes)
23  1.999 ms (0 allocations: 0 bytes)
24  1.781 ms (0 allocations: 0 bytes)
25  2.134 ms (0 allocations: 0 bytes)
26  1.631 ms (0 allocations: 0 bytes)
27  1.964 ms (0 allocations: 0 bytes)
28  1.653 ms (0 allocations: 0 bytes)
29  1.609 ms (0 allocations: 0 bytes)
30  1.495 ms (0 allocations: 0 bytes)
31  1.626 ms (0 allocations: 0 bytes)
32  1.613 ms (0 allocations: 0 bytes)
33  1.590 ms (0 allocations: 0 bytes)
34  1.490 ms (0 allocations: 0 bytes)
35  1.387 ms (0 allocations: 0 bytes)
36  2.154 ms (0 allocations: 0 bytes)
37  2.473 ms (0 allocations: 0 bytes)
38  2.038 ms (0 allocations: 0 bytes)
39  2.493 ms (0 allocations: 0 bytes)
40  1.981 ms (0 allocations: 0 bytes)
41  2.424 ms (0 allocations: 0 bytes)
42  2.028 ms (0 allocations: 0 bytes)
43  2.053 ms (0 allocations: 0 bytes)
44  2.074 ms (0 allocations: 0 bytes)
45  2.228 ms (0 allocations: 0 bytes)
46  2.171 ms (0 allocations: 0 bytes)
47  2.047 ms (0 allocations: 0 bytes)
48  1.775 ms (0 allocations: 0 bytes)
49  1.923 ms (0 allocations: 0 bytes)
50  1.757 ms (0 allocations: 0 bytes)
51  1.605 ms (0 allocations: 0 bytes)
52  1.906 ms (0 allocations: 0 bytes)
53  1.846 ms (0 allocations: 0 bytes)
54  1.723 ms (0 allocations: 0 bytes)
55  1.634 ms (0 allocations: 0 bytes)
56  1.776 ms (0 allocations: 0 bytes)
57  1.684 ms (0 allocations: 0 bytes)
58  1.636 ms (0 allocations: 0 bytes)
59  1.480 ms (0 allocations: 0 bytes)
60  1.552 ms (0 allocations: 0 bytes)
61  1.732 ms (0 allocations: 0 bytes)
62  1.400 ms (0 allocations: 0 bytes)
63  1.489 ms (0 allocations: 0 bytes)
64  1.513 ms (0 allocations: 0 bytes)
65  1.564 ms (0 allocations: 0 bytes)
66  1.540 ms (0 allocations: 0 bytes)
67  1.403 ms (0 allocations: 0 bytes)
68  1.429 ms (0 allocations: 0 bytes)
69  1.353 ms (0 allocations: 0 bytes)
70  1.365 ms (0 allocations: 0 bytes)
71  1.298 ms (0 allocations: 0 bytes)
72  1.210 ms (0 allocations: 0 bytes)
