1  34.160 ms (0 allocations: 0 bytes)
2  19.369 ms (0 allocations: 0 bytes)
3  14.657 ms (0 allocations: 0 bytes)
4  12.511 ms (0 allocations: 0 bytes)
5  10.124 ms (0 allocations: 0 bytes)
6  10.180 ms (0 allocations: 0 bytes)
7  9.071 ms (0 allocations: 0 bytes)
8  8.251 ms (0 allocations: 0 bytes)
9  8.297 ms (0 allocations: 0 bytes)
10  8.116 ms (0 allocations: 0 bytes)
11  8.447 ms (0 allocations: 0 bytes)
12  8.116 ms (0 allocations: 0 bytes)
13  8.106 ms (0 allocations: 0 bytes)
14  8.123 ms (0 allocations: 0 bytes)
15  8.554 ms (0 allocations: 0 bytes)
16  8.543 ms (0 allocations: 0 bytes)
17  8.416 ms (0 allocations: 0 bytes)
18  9.115 ms (0 allocations: 0 bytes)
19  7.552 ms (0 allocations: 0 bytes)
20  8.532 ms (0 allocations: 0 bytes)
