1  143.940 ms (17 allocations: 38.15 MiB)
2  110.297 ms (17 allocations: 38.15 MiB)
3  101.007 ms (17 allocations: 38.15 MiB)
4  95.201 ms (17 allocations: 38.15 MiB)
5  94.554 ms (17 allocations: 38.15 MiB)
6  92.695 ms (17 allocations: 38.15 MiB)
7  93.662 ms (17 allocations: 38.15 MiB)
8  90.690 ms (17 allocations: 38.15 MiB)
9  89.827 ms (17 allocations: 38.15 MiB)
10  87.742 ms (17 allocations: 38.15 MiB)
11  86.770 ms (17 allocations: 38.15 MiB)
12  86.994 ms (17 allocations: 38.15 MiB)
13  89.788 ms (17 allocations: 38.15 MiB)
14  88.359 ms (17 allocations: 38.15 MiB)
15  85.840 ms (17 allocations: 38.15 MiB)
16  83.936 ms (17 allocations: 38.15 MiB)
17  89.473 ms (17 allocations: 38.15 MiB)
18  105.984 ms (17 allocations: 38.15 MiB)
19  102.640 ms (17 allocations: 38.15 MiB)
20  92.883 ms (17 allocations: 38.15 MiB)
21  86.902 ms (17 allocations: 38.15 MiB)
22  94.224 ms (17 allocations: 38.15 MiB)
23  82.803 ms (17 allocations: 38.15 MiB)
24  105.823 ms (17 allocations: 38.15 MiB)
25  89.021 ms (17 allocations: 38.15 MiB)
26  100.293 ms (17 allocations: 38.15 MiB)
27  88.609 ms (17 allocations: 38.15 MiB)
28  101.716 ms (17 allocations: 38.15 MiB)
29  91.451 ms (17 allocations: 38.15 MiB)
30  92.951 ms (17 allocations: 38.15 MiB)
31  82.892 ms (17 allocations: 38.15 MiB)
32  89.863 ms (17 allocations: 38.15 MiB)
