1  155.368 ms (17 allocations: 38.15 MiB)
2  167.864 ms (17 allocations: 38.15 MiB)
3  166.984 ms (17 allocations: 38.15 MiB)
4  168.290 ms (17 allocations: 38.15 MiB)
5  163.213 ms (17 allocations: 38.15 MiB)
6  164.498 ms (17 allocations: 38.15 MiB)
7  162.796 ms (17 allocations: 38.15 MiB)
8  165.903 ms (17 allocations: 38.15 MiB)
9  158.316 ms (17 allocations: 38.15 MiB)
10  166.820 ms (17 allocations: 38.15 MiB)
11  169.335 ms (17 allocations: 38.15 MiB)
12  159.479 ms (17 allocations: 38.15 MiB)
13  166.048 ms (17 allocations: 38.15 MiB)
14  165.067 ms (17 allocations: 38.15 MiB)
15  161.540 ms (17 allocations: 38.15 MiB)
16  165.023 ms (17 allocations: 38.15 MiB)
17  159.687 ms (17 allocations: 38.15 MiB)
18  166.477 ms (17 allocations: 38.15 MiB)
19  164.946 ms (17 allocations: 38.15 MiB)
20  164.936 ms (17 allocations: 38.15 MiB)
21  163.602 ms (17 allocations: 38.15 MiB)
22  164.542 ms (17 allocations: 38.15 MiB)
23  168.341 ms (17 allocations: 38.15 MiB)
24  165.950 ms (17 allocations: 38.15 MiB)
25  166.539 ms (17 allocations: 38.15 MiB)
26  165.246 ms (17 allocations: 38.15 MiB)
27  167.646 ms (17 allocations: 38.15 MiB)
28  164.696 ms (17 allocations: 38.15 MiB)
29  163.397 ms (17 allocations: 38.15 MiB)
30  164.052 ms (17 allocations: 38.15 MiB)
31  168.286 ms (17 allocations: 38.15 MiB)
32  165.245 ms (17 allocations: 38.15 MiB)
