1  115.855 ms (17 allocations: 38.15 MiB)
2  128.034 ms (17 allocations: 38.15 MiB)
3  120.213 ms (17 allocations: 38.15 MiB)
4  129.890 ms (17 allocations: 38.15 MiB)
5  127.364 ms (17 allocations: 38.15 MiB)
6  123.611 ms (17 allocations: 38.15 MiB)
7  127.582 ms (17 allocations: 38.15 MiB)
8  122.984 ms (17 allocations: 38.15 MiB)
9  124.648 ms (17 allocations: 38.15 MiB)
10  123.380 ms (17 allocations: 38.15 MiB)
11  123.417 ms (17 allocations: 38.15 MiB)
12  124.765 ms (17 allocations: 38.15 MiB)
13  123.870 ms (17 allocations: 38.15 MiB)
14  125.463 ms (17 allocations: 38.15 MiB)
15  124.655 ms (17 allocations: 38.15 MiB)
16  125.870 ms (17 allocations: 38.15 MiB)
17  126.320 ms (17 allocations: 38.15 MiB)
18  126.274 ms (17 allocations: 38.15 MiB)
19  126.349 ms (17 allocations: 38.15 MiB)
20  131.030 ms (17 allocations: 38.15 MiB)
21  128.515 ms (17 allocations: 38.15 MiB)
22  127.848 ms (17 allocations: 38.15 MiB)
23  131.215 ms (17 allocations: 38.15 MiB)
24  129.959 ms (17 allocations: 38.15 MiB)
25  126.786 ms (17 allocations: 38.15 MiB)
26  126.414 ms (17 allocations: 38.15 MiB)
27  125.651 ms (17 allocations: 38.15 MiB)
28  130.507 ms (17 allocations: 38.15 MiB)
29  128.699 ms (17 allocations: 38.15 MiB)
30  129.643 ms (17 allocations: 38.15 MiB)
31  128.186 ms (17 allocations: 38.15 MiB)
32  127.428 ms (17 allocations: 38.15 MiB)
