1  8.004 ms (83 allocations: 3.82 MiB)
2  6.877 ms (147 allocations: 3.83 MiB)
3  6.320 ms (203 allocations: 3.84 MiB)
4  5.898 ms (255 allocations: 3.85 MiB)
5  5.598 ms (308 allocations: 3.86 MiB)
6  5.355 ms (367 allocations: 3.86 MiB)
7  5.451 ms (413 allocations: 3.87 MiB)
8  5.309 ms (468 allocations: 3.88 MiB)
9  4.741 ms (523 allocations: 3.89 MiB)
10  5.249 ms (578 allocations: 3.90 MiB)
11  5.344 ms (633 allocations: 3.90 MiB)
12  5.078 ms (688 allocations: 3.91 MiB)
13  4.965 ms (745 allocations: 3.92 MiB)
14  5.233 ms (803 allocations: 3.93 MiB)
15  5.404 ms (859 allocations: 3.93 MiB)
16  5.246 ms (908 allocations: 3.94 MiB)
17  5.502 ms (969 allocations: 3.95 MiB)
18  5.131 ms (1029 allocations: 3.96 MiB)
19  5.488 ms (1080 allocations: 3.97 MiB)
20  5.354 ms (1137 allocations: 3.97 MiB)
21  5.305 ms (1183 allocations: 3.98 MiB)
22  5.256 ms (1246 allocations: 3.99 MiB)
23  5.208 ms (1300 allocations: 4.00 MiB)
24  5.486 ms (1355 allocations: 4.00 MiB)
25  5.478 ms (1405 allocations: 4.01 MiB)
26  5.320 ms (1464 allocations: 4.02 MiB)
27  5.430 ms (1521 allocations: 4.03 MiB)
28  5.063 ms (1568 allocations: 4.04 MiB)
29  5.476 ms (1626 allocations: 4.04 MiB)
30  5.372 ms (1679 allocations: 4.05 MiB)
31  5.480 ms (1733 allocations: 4.06 MiB)
32  5.586 ms (1788 allocations: 4.07 MiB)
