1  1.131 s (17 allocations: 3.71 MiB)
2  738.724 ms (17 allocations: 3.71 MiB)
3  570.801 ms (17 allocations: 3.71 MiB)
4  463.904 ms (17 allocations: 3.71 MiB)
5  491.738 ms (17 allocations: 3.71 MiB)
6  430.096 ms (17 allocations: 3.71 MiB)
7  490.123 ms (17 allocations: 3.71 MiB)
8  431.509 ms (17 allocations: 3.71 MiB)
9  412.587 ms (17 allocations: 3.71 MiB)
10  433.870 ms (17 allocations: 3.71 MiB)
11  451.033 ms (17 allocations: 3.71 MiB)
12  454.785 ms (17 allocations: 3.71 MiB)
13  445.685 ms (17 allocations: 3.71 MiB)
14  480.623 ms (17 allocations: 3.71 MiB)
15  448.738 ms (17 allocations: 3.71 MiB)
16  464.452 ms (17 allocations: 3.71 MiB)
17  418.253 ms (17 allocations: 3.71 MiB)
18  449.407 ms (17 allocations: 3.71 MiB)
19  456.265 ms (17 allocations: 3.71 MiB)
20  445.077 ms (17 allocations: 3.71 MiB)
21  420.363 ms (17 allocations: 3.71 MiB)
22  451.661 ms (17 allocations: 3.71 MiB)
23  406.781 ms (17 allocations: 3.71 MiB)
24  441.251 ms (17 allocations: 3.71 MiB)
25  428.881 ms (17 allocations: 3.71 MiB)
26  404.463 ms (17 allocations: 3.71 MiB)
27  466.758 ms (17 allocations: 3.71 MiB)
28  459.659 ms (17 allocations: 3.71 MiB)
29  491.051 ms (17 allocations: 3.71 MiB)
30  449.844 ms (17 allocations: 3.71 MiB)
31  444.693 ms (17 allocations: 3.71 MiB)
32  435.604 ms (17 allocations: 3.71 MiB)
