1  946.646 ms (3329 allocations: 4.17 MiB)
2  574.508 ms (6089 allocations: 4.56 MiB)
3  443.822 ms (8849 allocations: 4.95 MiB)
4  396.439 ms (11609 allocations: 5.34 MiB)
5  341.896 ms (14401 allocations: 5.74 MiB)
6  339.226 ms (17101 allocations: 6.12 MiB)
7  335.544 ms (19925 allocations: 6.52 MiB)
8  353.818 ms (22689 allocations: 6.90 MiB)
9  308.448 ms (25409 allocations: 7.30 MiB)
10  294.610 ms (29877 allocations: 7.74 MiB)
11  339.751 ms (31639 allocations: 8.10 MiB)
12  327.748 ms (33646 allocations: 8.47 MiB)
13  336.864 ms (36476 allocations: 8.86 MiB)
14  350.569 ms (39227 allocations: 9.26 MiB)
15  283.349 ms (43382 allocations: 9.70 MiB)
16  328.538 ms (44905 allocations: 10.06 MiB)
17  351.680 ms (47409 allocations: 10.42 MiB)
18  342.351 ms (50165 allocations: 10.81 MiB)
19  318.764 ms (54584 allocations: 11.27 MiB)
20  300.289 ms (57663 allocations: 11.68 MiB)
21  395.200 ms (59581 allocations: 12.03 MiB)
22  297.535 ms (62654 allocations: 12.42 MiB)
23  315.463 ms (65516 allocations: 12.84 MiB)
24  339.762 ms (66570 allocations: 13.14 MiB)
25  343.328 ms (69466 allocations: 13.55 MiB)
26  320.220 ms (73290 allocations: 13.97 MiB)
27  314.670 ms (75197 allocations: 14.36 MiB)
28  372.553 ms (78502 allocations: 14.79 MiB)
29  356.769 ms (80546 allocations: 15.13 MiB)
30  344.885 ms (83385 allocations: 15.53 MiB)
31  354.631 ms (85999 allocations: 15.90 MiB)
32  352.869 ms (88829 allocations: 16.27 MiB)
