1  26.422 s (8975 allocations: 38.25 MiB)
2  16.082 s (16481 allocations: 39.30 MiB)
3  12.758 s (23974 allocations: 40.36 MiB)
4  10.978 s (32576 allocations: 41.45 MiB)
5  10.392 s (39660 allocations: 42.51 MiB)
6  10.765 s (47726 allocations: 43.58 MiB)
7  9.299 s (55576 allocations: 44.66 MiB)
8  9.326 s (62354 allocations: 45.70 MiB)
9  8.749 s (72029 allocations: 46.83 MiB)
10  8.872 s (77781 allocations: 47.81 MiB)
11  10.322 s (87366 allocations: 48.96 MiB)
12  8.577 s (92996 allocations: 49.94 MiB)
13  8.414 s (102224 allocations: 51.09 MiB)
14  10.029 s (106902 allocations: 52.03 MiB)
15  8.733 s (116219 allocations: 53.16 MiB)
16  9.050 s (126932 allocations: 54.32 MiB)
17  12.259 s (130063 allocations: 55.25 MiB)
18  8.558 s (138659 allocations: 56.32 MiB)
19  9.168 s (149226 allocations: 57.51 MiB)
20  10.309 s (152472 allocations: 58.40 MiB)
21  9.303 s (167028 allocations: 59.71 MiB)
22  9.942 s (171581 allocations: 60.67 MiB)
23  9.491 s (175227 allocations: 61.61 MiB)
24  9.536 s (182166 allocations: 62.63 MiB)
25  10.549 s (193405 allocations: 63.89 MiB)
26  9.149 s (201609 allocations: 64.90 MiB)
27  10.245 s (205382 allocations: 65.84 MiB)
28  10.266 s (212662 allocations: 66.89 MiB)
29  9.624 s (220918 allocations: 68.02 MiB)
30  10.728 s (229654 allocations: 69.09 MiB)
31  12.598 s (234263 allocations: 70.07 MiB)
32  13.575 s (243633 allocations: 71.15 MiB)
