1  644.734 ms (6 allocations: 864 bytes)
2  373.344 ms (12 allocations: 1.59 KiB)
3  243.823 ms (18 allocations: 2.36 KiB)
4  184.383 ms (21 allocations: 3.02 KiB)
5  152.082 ms (27 allocations: 3.78 KiB)
6  124.254 ms (31 allocations: 4.47 KiB)
7  110.260 ms (36 allocations: 5.20 KiB)
8  92.259 ms (42 allocations: 5.95 KiB)
9  84.253 ms (46 allocations: 6.66 KiB)
10  83.469 ms (52 allocations: 7.41 KiB)
11  76.340 ms (57 allocations: 8.14 KiB)
12  64.399 ms (61 allocations: 8.83 KiB)
13  60.947 ms (66 allocations: 9.56 KiB)
14  67.088 ms (71 allocations: 10.28 KiB)
15  56.650 ms (76 allocations: 11.02 KiB)
16  53.284 ms (82 allocations: 11.77 KiB)
17  46.506 ms (86 allocations: 12.47 KiB)
18  44.793 ms (91 allocations: 13.19 KiB)
19  46.242 ms (96 allocations: 13.92 KiB)
20  50.080 ms (101 allocations: 14.64 KiB)
21  39.586 ms (107 allocations: 15.41 KiB)
22  42.383 ms (112 allocations: 16.13 KiB)
23  45.033 ms (116 allocations: 16.83 KiB)
24  36.945 ms (121 allocations: 17.55 KiB)
25  33.461 ms (126 allocations: 18.28 KiB)
26  31.713 ms (131 allocations: 19.00 KiB)
27  36.463 ms (136 allocations: 19.73 KiB)
28  30.984 ms (141 allocations: 20.45 KiB)
29  32.080 ms (146 allocations: 21.20 KiB)
30  28.297 ms (151 allocations: 21.92 KiB)
31  37.105 ms (158 allocations: 22.70 KiB)
32  29.270 ms (161 allocations: 23.36 KiB)
33  33.022 ms (166 allocations: 24.11 KiB)
34  32.329 ms (171 allocations: 24.83 KiB)
35  30.837 ms (176 allocations: 25.55 KiB)
36  33.647 ms (181 allocations: 26.27 KiB)
37  31.399 ms (186 allocations: 27.02 KiB)
38  27.342 ms (192 allocations: 27.77 KiB)
39  33.762 ms (196 allocations: 28.45 KiB)
40  28.783 ms (201 allocations: 29.17 KiB)
41  32.061 ms (206 allocations: 29.94 KiB)
42  29.381 ms (211 allocations: 30.66 KiB)
43  18.798 ms (216 allocations: 31.38 KiB)
44  28.640 ms (221 allocations: 32.09 KiB)
45  27.086 ms (226 allocations: 32.81 KiB)
46  20.618 ms (231 allocations: 33.53 KiB)
47  27.378 ms (237 allocations: 34.33 KiB)
48  30.328 ms (242 allocations: 35.05 KiB)
49  28.738 ms (247 allocations: 35.77 KiB)
50  26.233 ms (251 allocations: 36.45 KiB)
51  31.704 ms (258 allocations: 37.23 KiB)
52  36.913 ms (262 allocations: 37.92 KiB)
53  30.235 ms (266 allocations: 38.66 KiB)
54  30.067 ms (271 allocations: 39.38 KiB)
55  29.421 ms (279 allocations: 40.19 KiB)
56  21.529 ms (283 allocations: 40.88 KiB)
57  29.952 ms (287 allocations: 41.56 KiB)
58  25.921 ms (293 allocations: 42.31 KiB)
59  31.629 ms (297 allocations: 43.03 KiB)
60  27.955 ms (302 allocations: 43.75 KiB)
61  25.976 ms (307 allocations: 44.47 KiB)
62  28.990 ms (311 allocations: 45.16 KiB)
63  20.338 ms (316 allocations: 45.92 KiB)
64  29.415 ms (323 allocations: 46.70 KiB)
65  27.441 ms (327 allocations: 47.39 KiB)
66  29.060 ms (332 allocations: 48.11 KiB)
67  31.307 ms (337 allocations: 48.83 KiB)
68  25.226 ms (341 allocations: 49.52 KiB)
69  26.977 ms (348 allocations: 50.34 KiB)
70  33.741 ms (351 allocations: 51.00 KiB)
71  26.999 ms (357 allocations: 51.75 KiB)
72  37.617 ms (361 allocations: 52.44 KiB)
