1  124.012 ms (17 allocations: 38.15 MiB)
2  105.919 ms (17 allocations: 38.15 MiB)
3  108.097 ms (17 allocations: 38.15 MiB)
4  102.724 ms (17 allocations: 38.15 MiB)
5  99.243 ms (17 allocations: 38.15 MiB)
6  97.402 ms (17 allocations: 38.15 MiB)
7  92.288 ms (17 allocations: 38.15 MiB)
8  97.229 ms (17 allocations: 38.15 MiB)
9  98.806 ms (17 allocations: 38.15 MiB)
10  97.861 ms (17 allocations: 38.15 MiB)
11  98.736 ms (17 allocations: 38.15 MiB)
12  98.928 ms (17 allocations: 38.15 MiB)
13  102.563 ms (17 allocations: 38.15 MiB)
14  96.112 ms (17 allocations: 38.15 MiB)
15  94.308 ms (17 allocations: 38.15 MiB)
16  98.927 ms (17 allocations: 38.15 MiB)
17  95.269 ms (17 allocations: 38.15 MiB)
18  91.428 ms (17 allocations: 38.15 MiB)
19  100.697 ms (17 allocations: 38.15 MiB)
20  98.146 ms (17 allocations: 38.15 MiB)
21  105.238 ms (17 allocations: 38.15 MiB)
22  98.110 ms (17 allocations: 38.15 MiB)
23  96.695 ms (17 allocations: 38.15 MiB)
24  98.828 ms (17 allocations: 38.15 MiB)
25  107.551 ms (17 allocations: 38.15 MiB)
26  96.287 ms (17 allocations: 38.15 MiB)
27  107.367 ms (17 allocations: 38.15 MiB)
28  101.634 ms (17 allocations: 38.15 MiB)
29  101.111 ms (17 allocations: 38.15 MiB)
30  95.805 ms (17 allocations: 38.15 MiB)
31  98.539 ms (17 allocations: 38.15 MiB)
32  99.168 ms (17 allocations: 38.15 MiB)
33  105.493 ms (17 allocations: 38.15 MiB)
34  96.103 ms (17 allocations: 38.15 MiB)
35  103.145 ms (17 allocations: 38.15 MiB)
36  90.319 ms (17 allocations: 38.15 MiB)
37  101.773 ms (17 allocations: 38.15 MiB)
38  94.379 ms (17 allocations: 38.15 MiB)
39  103.326 ms (17 allocations: 38.15 MiB)
40  99.347 ms (17 allocations: 38.15 MiB)
41  99.413 ms (17 allocations: 38.15 MiB)
42  97.567 ms (17 allocations: 38.15 MiB)
43  106.612 ms (17 allocations: 38.15 MiB)
44  95.273 ms (17 allocations: 38.15 MiB)
45  98.143 ms (17 allocations: 38.15 MiB)
46  95.350 ms (17 allocations: 38.15 MiB)
47  101.969 ms (17 allocations: 38.15 MiB)
48  101.441 ms (17 allocations: 38.15 MiB)
49  100.231 ms (17 allocations: 38.15 MiB)
50  90.754 ms (17 allocations: 38.15 MiB)
51  103.742 ms (17 allocations: 38.15 MiB)
52  98.332 ms (17 allocations: 38.15 MiB)
53  94.690 ms (17 allocations: 38.15 MiB)
54  98.553 ms (17 allocations: 38.15 MiB)
55  113.321 ms (17 allocations: 38.15 MiB)
56  97.683 ms (17 allocations: 38.15 MiB)
57  102.880 ms (17 allocations: 38.15 MiB)
58  96.463 ms (17 allocations: 38.15 MiB)
59  99.473 ms (17 allocations: 38.15 MiB)
60  99.261 ms (17 allocations: 38.15 MiB)
61  103.223 ms (17 allocations: 38.15 MiB)
62  99.892 ms (17 allocations: 38.15 MiB)
63  97.805 ms (17 allocations: 38.15 MiB)
64  100.459 ms (17 allocations: 38.15 MiB)
65  93.863 ms (17 allocations: 38.15 MiB)
66  97.476 ms (17 allocations: 38.15 MiB)
67  99.947 ms (17 allocations: 38.15 MiB)
68  96.890 ms (17 allocations: 38.15 MiB)
69  99.545 ms (17 allocations: 38.15 MiB)
70  91.481 ms (17 allocations: 38.15 MiB)
71  100.865 ms (17 allocations: 38.15 MiB)
72  95.882 ms (17 allocations: 38.15 MiB)
