1  115.479 ms (77 allocations: 38.16 MiB)
2  88.843 ms (131 allocations: 38.16 MiB)
3  73.764 ms (178 allocations: 38.17 MiB)
4  72.680 ms (236 allocations: 38.18 MiB)
5  63.818 ms (277 allocations: 38.18 MiB)
6  63.721 ms (327 allocations: 38.19 MiB)
7  66.257 ms (385 allocations: 38.20 MiB)
8  65.488 ms (432 allocations: 38.21 MiB)
9  62.244 ms (477 allocations: 38.21 MiB)
10  59.029 ms (527 allocations: 38.22 MiB)
11  63.680 ms (580 allocations: 38.23 MiB)
12  62.158 ms (633 allocations: 38.23 MiB)
13  64.035 ms (685 allocations: 38.24 MiB)
14  60.750 ms (729 allocations: 38.25 MiB)
15  64.984 ms (777 allocations: 38.26 MiB)
16  63.007 ms (831 allocations: 38.26 MiB)
17  63.844 ms (889 allocations: 38.27 MiB)
18  66.450 ms (953 allocations: 38.28 MiB)
19  63.068 ms (982 allocations: 38.28 MiB)
20  66.523 ms (1041 allocations: 38.29 MiB)
21  63.563 ms (1091 allocations: 38.30 MiB)
22  62.907 ms (1144 allocations: 38.31 MiB)
23  65.794 ms (1190 allocations: 38.31 MiB)
24  62.041 ms (1227 allocations: 38.32 MiB)
25  66.535 ms (1306 allocations: 38.33 MiB)
26  66.091 ms (1347 allocations: 38.33 MiB)
27  64.907 ms (1401 allocations: 38.34 MiB)
28  66.564 ms (1448 allocations: 38.35 MiB)
29  68.856 ms (1504 allocations: 38.36 MiB)
30  70.985 ms (1528 allocations: 38.36 MiB)
31  62.897 ms (1592 allocations: 38.37 MiB)
32  63.164 ms (1647 allocations: 38.38 MiB)
33  64.226 ms (1693 allocations: 38.38 MiB)
34  59.847 ms (1749 allocations: 38.39 MiB)
35  65.197 ms (1777 allocations: 38.40 MiB)
36  64.351 ms (1842 allocations: 38.41 MiB)
37  63.196 ms (1896 allocations: 38.41 MiB)
38  64.243 ms (1954 allocations: 38.42 MiB)
39  67.882 ms (1977 allocations: 38.43 MiB)
40  63.529 ms (2051 allocations: 38.43 MiB)
41  63.173 ms (2098 allocations: 38.44 MiB)
42  65.931 ms (2127 allocations: 38.45 MiB)
43  67.031 ms (2209 allocations: 38.46 MiB)
44  69.098 ms (2228 allocations: 38.46 MiB)
45  66.035 ms (2277 allocations: 38.47 MiB)
46  58.939 ms (2339 allocations: 38.48 MiB)
47  57.241 ms (2408 allocations: 38.48 MiB)
48  67.817 ms (2427 allocations: 38.49 MiB)
49  66.650 ms (2477 allocations: 38.50 MiB)
50  68.800 ms (2527 allocations: 38.50 MiB)
51  67.711 ms (2577 allocations: 38.51 MiB)
52  67.173 ms (2627 allocations: 38.52 MiB)
53  64.736 ms (2703 allocations: 38.53 MiB)
54  59.711 ms (2766 allocations: 38.53 MiB)
55  65.696 ms (2777 allocations: 38.54 MiB)
56  66.240 ms (2849 allocations: 38.55 MiB)
57  66.658 ms (2889 allocations: 38.55 MiB)
58  65.330 ms (2927 allocations: 38.56 MiB)
59  63.822 ms (2977 allocations: 38.57 MiB)
60  62.994 ms (3066 allocations: 38.58 MiB)
61  64.906 ms (3077 allocations: 38.58 MiB)
62  65.352 ms (3127 allocations: 38.59 MiB)
63  63.489 ms (3177 allocations: 38.60 MiB)
64  69.332 ms (3239 allocations: 38.60 MiB)
65  64.101 ms (3277 allocations: 38.61 MiB)
66  61.792 ms (3342 allocations: 38.62 MiB)
67  64.415 ms (3377 allocations: 38.62 MiB)
68  66.090 ms (3473 allocations: 38.63 MiB)
69  60.504 ms (3477 allocations: 38.64 MiB)
70  66.416 ms (3527 allocations: 38.65 MiB)
71  68.157 ms (3609 allocations: 38.65 MiB)
72  68.150 ms (3627 allocations: 38.66 MiB)
