1  6.822 s (0 allocations: 0 bytes)
2  3.607 s (0 allocations: 0 bytes)
3  2.495 s (0 allocations: 0 bytes)
4  1.964 s (0 allocations: 0 bytes)
5  1.899 s (0 allocations: 0 bytes)
6  1.647 s (0 allocations: 0 bytes)
7  1.484 s (0 allocations: 0 bytes)
8  1.193 s (0 allocations: 0 bytes)
9  1.355 s (0 allocations: 0 bytes)
10  1.201 s (0 allocations: 0 bytes)
11  1.432 s (0 allocations: 0 bytes)
12  1.196 s (0 allocations: 0 bytes)
13  1.214 s (0 allocations: 0 bytes)
14  1.197 s (0 allocations: 0 bytes)
15  1.546 s (0 allocations: 0 bytes)
16  1.203 s (0 allocations: 0 bytes)
17  1.196 s (0 allocations: 0 bytes)
18  1.473 s (0 allocations: 0 bytes)
19  1.360 s (0 allocations: 0 bytes)
20  1.192 s (0 allocations: 0 bytes)
21  1.197 s (0 allocations: 0 bytes)
22  1.190 s (0 allocations: 0 bytes)
23  1.423 s (0 allocations: 0 bytes)
24  1.195 s (0 allocations: 0 bytes)
25  1.365 s (0 allocations: 0 bytes)
26  1.197 s (0 allocations: 0 bytes)
27  1.200 s (0 allocations: 0 bytes)
28  1.195 s (0 allocations: 0 bytes)
29  1.433 s (0 allocations: 0 bytes)
30  1.446 s (0 allocations: 0 bytes)
31  1.437 s (0 allocations: 0 bytes)
32  1.197 s (0 allocations: 0 bytes)
32  1.361 s (0 allocations: 0 bytes)
32  1.435 s (0 allocations: 0 bytes)
32  1.195 s (0 allocations: 0 bytes)
32  1.197 s (0 allocations: 0 bytes)
32  1.236 s (0 allocations: 0 bytes)
32  1.439 s (0 allocations: 0 bytes)
32  1.427 s (0 allocations: 0 bytes)
32  1.450 s (0 allocations: 0 bytes)
32  1.434 s (0 allocations: 0 bytes)
32  1.307 s (0 allocations: 0 bytes)
32  1.432 s (0 allocations: 0 bytes)
32  1.361 s (0 allocations: 0 bytes)
32  1.349 s (0 allocations: 0 bytes)
32  1.427 s (0 allocations: 0 bytes)
32  1.453 s (0 allocations: 0 bytes)
32  1.439 s (0 allocations: 0 bytes)
32  1.195 s (0 allocations: 0 bytes)
32  1.479 s (0 allocations: 0 bytes)
32  1.437 s (0 allocations: 0 bytes)
32  1.421 s (0 allocations: 0 bytes)
32  1.435 s (0 allocations: 0 bytes)
32  1.273 s (0 allocations: 0 bytes)
32  1.283 s (0 allocations: 0 bytes)
32  1.438 s (0 allocations: 0 bytes)
32  1.437 s (0 allocations: 0 bytes)
32  1.430 s (0 allocations: 0 bytes)
32  1.209 s (0 allocations: 0 bytes)
32  1.451 s (0 allocations: 0 bytes)
32  1.384 s (0 allocations: 0 bytes)
32  1.190 s (0 allocations: 0 bytes)
32  1.225 s (0 allocations: 0 bytes)
32  1.367 s (0 allocations: 0 bytes)
32  1.446 s (0 allocations: 0 bytes)
32  1.352 s (0 allocations: 0 bytes)
32  1.339 s (0 allocations: 0 bytes)
32  1.483 s (0 allocations: 0 bytes)
32  1.333 s (0 allocations: 0 bytes)
32  1.316 s (0 allocations: 0 bytes)
32  1.431 s (0 allocations: 0 bytes)
32  1.721 s (0 allocations: 0 bytes)
