1  878.866 ms (6 allocations: 864 bytes)
2  537.113 ms (12 allocations: 1.59 KiB)
3  360.412 ms (16 allocations: 2.30 KiB)
4  290.279 ms (22 allocations: 3.05 KiB)
5  235.481 ms (28 allocations: 3.81 KiB)
6  197.069 ms (33 allocations: 4.53 KiB)
7  184.186 ms (37 allocations: 5.23 KiB)
8  217.065 ms (41 allocations: 5.92 KiB)
9  186.173 ms (46 allocations: 6.66 KiB)
10  180.537 ms (53 allocations: 7.44 KiB)
11  154.328 ms (57 allocations: 8.14 KiB)
12  132.933 ms (62 allocations: 8.86 KiB)
13  111.505 ms (67 allocations: 9.59 KiB)
14  144.333 ms (72 allocations: 10.31 KiB)
15  121.725 ms (78 allocations: 11.08 KiB)
16  96.449 ms (84 allocations: 11.83 KiB)
17  113.490 ms (88 allocations: 12.53 KiB)
18  111.658 ms (94 allocations: 13.28 KiB)
19  101.165 ms (97 allocations: 13.95 KiB)
20  85.314 ms (103 allocations: 14.70 KiB)
21  79.940 ms (106 allocations: 15.38 KiB)
22  86.444 ms (112 allocations: 16.13 KiB)
23  90.023 ms (118 allocations: 16.89 KiB)
24  77.846 ms (124 allocations: 17.64 KiB)
25  77.057 ms (127 allocations: 18.31 KiB)
26  58.237 ms (133 allocations: 19.06 KiB)
27  73.905 ms (138 allocations: 19.80 KiB)
28  75.805 ms (144 allocations: 20.55 KiB)
29  65.129 ms (148 allocations: 21.27 KiB)
30  61.505 ms (153 allocations: 21.98 KiB)
31  64.726 ms (157 allocations: 22.67 KiB)
32  53.528 ms (162 allocations: 23.39 KiB)
