1  7.224 ms (17 allocations: 3.82 MiB)
2  10.159 ms (17 allocations: 3.82 MiB)
3  9.506 ms (17 allocations: 3.82 MiB)
4  11.258 ms (17 allocations: 3.82 MiB)
5  8.764 ms (17 allocations: 3.82 MiB)
6  13.014 ms (17 allocations: 3.82 MiB)
7  12.569 ms (17 allocations: 3.82 MiB)
8  14.591 ms (17 allocations: 3.82 MiB)
9  14.064 ms (17 allocations: 3.82 MiB)
10  13.075 ms (17 allocations: 3.82 MiB)
11  14.644 ms (17 allocations: 3.82 MiB)
12  13.839 ms (17 allocations: 3.82 MiB)
13  12.267 ms (17 allocations: 3.82 MiB)
14  15.086 ms (17 allocations: 3.82 MiB)
15  12.499 ms (17 allocations: 3.82 MiB)
16  12.768 ms (17 allocations: 3.82 MiB)
17  12.319 ms (17 allocations: 3.82 MiB)
18  12.600 ms (17 allocations: 3.82 MiB)
19  12.574 ms (17 allocations: 3.82 MiB)
20  14.882 ms (17 allocations: 3.82 MiB)
21  12.058 ms (17 allocations: 3.82 MiB)
22  13.101 ms (17 allocations: 3.82 MiB)
23  12.083 ms (17 allocations: 3.82 MiB)
24  14.076 ms (17 allocations: 3.82 MiB)
25  15.189 ms (17 allocations: 3.82 MiB)
26  20.012 ms (17 allocations: 3.82 MiB)
27  16.406 ms (17 allocations: 3.82 MiB)
28  13.188 ms (17 allocations: 3.82 MiB)
29  15.791 ms (17 allocations: 3.82 MiB)
30  16.546 ms (17 allocations: 3.82 MiB)
31  17.798 ms (17 allocations: 3.82 MiB)
32  19.921 ms (17 allocations: 3.82 MiB)
