1  7.873 ms (83 allocations: 3.82 MiB)
2  7.089 ms (148 allocations: 3.83 MiB)
3  6.151 ms (193 allocations: 3.84 MiB)
4  5.696 ms (248 allocations: 3.85 MiB)
5  5.354 ms (303 allocations: 3.86 MiB)
6  4.720 ms (358 allocations: 3.86 MiB)
7  5.050 ms (413 allocations: 3.87 MiB)
8  5.354 ms (468 allocations: 3.88 MiB)
9  4.785 ms (523 allocations: 3.89 MiB)
10  4.763 ms (578 allocations: 3.90 MiB)
11  5.133 ms (633 allocations: 3.90 MiB)
12  5.074 ms (688 allocations: 3.91 MiB)
13  4.855 ms (743 allocations: 3.92 MiB)
14  4.676 ms (800 allocations: 3.93 MiB)
15  5.012 ms (858 allocations: 3.93 MiB)
16  5.156 ms (909 allocations: 3.94 MiB)
17  5.214 ms (963 allocations: 3.95 MiB)
18  5.100 ms (1024 allocations: 3.96 MiB)
19  5.026 ms (1084 allocations: 3.97 MiB)
20  4.882 ms (1139 allocations: 3.97 MiB)
21  5.163 ms (1183 allocations: 3.98 MiB)
22  5.232 ms (1247 allocations: 3.99 MiB)
23  5.361 ms (1293 allocations: 4.00 MiB)
24  5.423 ms (1355 allocations: 4.00 MiB)
25  5.363 ms (1404 allocations: 4.01 MiB)
26  5.334 ms (1458 allocations: 4.02 MiB)
27  5.418 ms (1518 allocations: 4.03 MiB)
28  5.366 ms (1573 allocations: 4.04 MiB)
29  5.499 ms (1623 allocations: 4.04 MiB)
30  5.458 ms (1690 allocations: 4.05 MiB)
31  5.411 ms (1742 allocations: 4.06 MiB)
32  5.784 ms (1790 allocations: 4.07 MiB)
