1  675.425 ms (6 allocations: 864 bytes)
2  393.135 ms (12 allocations: 1.59 KiB)
3  258.018 ms (16 allocations: 2.30 KiB)
4  195.862 ms (22 allocations: 3.05 KiB)
5  179.356 ms (28 allocations: 3.81 KiB)
6  127.096 ms (33 allocations: 4.53 KiB)
7  110.815 ms (36 allocations: 5.20 KiB)
8  82.862 ms (41 allocations: 5.92 KiB)
9  82.902 ms (47 allocations: 6.69 KiB)
10  80.666 ms (51 allocations: 7.38 KiB)
11  72.247 ms (56 allocations: 8.11 KiB)
12  66.894 ms (62 allocations: 8.86 KiB)
13  76.172 ms (66 allocations: 9.56 KiB)
14  63.828 ms (72 allocations: 10.31 KiB)
15  54.467 ms (76 allocations: 11.02 KiB)
16  51.355 ms (81 allocations: 11.73 KiB)
17  58.570 ms (86 allocations: 12.47 KiB)
18  55.997 ms (91 allocations: 13.19 KiB)
19  46.547 ms (97 allocations: 13.95 KiB)
20  52.215 ms (101 allocations: 14.64 KiB)
21  49.655 ms (106 allocations: 15.38 KiB)
22  46.206 ms (112 allocations: 16.13 KiB)
23  44.961 ms (116 allocations: 16.83 KiB)
24  43.665 ms (121 allocations: 17.55 KiB)
25  42.045 ms (127 allocations: 18.31 KiB)
26  45.836 ms (131 allocations: 19.00 KiB)
27  40.583 ms (137 allocations: 19.77 KiB)
28  39.337 ms (141 allocations: 20.45 KiB)
29  41.167 ms (147 allocations: 21.23 KiB)
30  39.965 ms (153 allocations: 21.98 KiB)
31  40.046 ms (156 allocations: 22.64 KiB)
32  34.984 ms (163 allocations: 23.42 KiB)
