1  626.415 ms (0 allocations: 0 bytes)
2  326.269 ms (0 allocations: 0 bytes)
3  241.954 ms (0 allocations: 0 bytes)
4  192.759 ms (0 allocations: 0 bytes)
5  160.380 ms (0 allocations: 0 bytes)
6  163.574 ms (0 allocations: 0 bytes)
7  127.670 ms (0 allocations: 0 bytes)
8  117.557 ms (0 allocations: 0 bytes)
9  124.713 ms (0 allocations: 0 bytes)
10  116.665 ms (0 allocations: 0 bytes)
11  119.816 ms (0 allocations: 0 bytes)
12  119.943 ms (0 allocations: 0 bytes)
13  120.168 ms (0 allocations: 0 bytes)
14  120.652 ms (0 allocations: 0 bytes)
15  118.542 ms (0 allocations: 0 bytes)
16  118.658 ms (0 allocations: 0 bytes)
17  125.945 ms (0 allocations: 0 bytes)
18  121.581 ms (0 allocations: 0 bytes)
19  143.776 ms (0 allocations: 0 bytes)
20  119.236 ms (0 allocations: 0 bytes)
21  145.427 ms (0 allocations: 0 bytes)
22  119.727 ms (0 allocations: 0 bytes)
23  117.018 ms (0 allocations: 0 bytes)
24  123.602 ms (0 allocations: 0 bytes)
25  120.594 ms (0 allocations: 0 bytes)
26  118.634 ms (0 allocations: 0 bytes)
27  124.832 ms (0 allocations: 0 bytes)
28  118.066 ms (0 allocations: 0 bytes)
29  130.506 ms (0 allocations: 0 bytes)
30  137.516 ms (0 allocations: 0 bytes)
31  122.989 ms (0 allocations: 0 bytes)
32  121.668 ms (0 allocations: 0 bytes)
