1  1.414 ms (6 allocations: 864 bytes)
2  718.236 μs (10 allocations: 1.53 KiB)
3  497.020 μs (16 allocations: 2.30 KiB)
4  361.834 μs (18 allocations: 2.92 KiB)
5  291.480 μs (25 allocations: 3.72 KiB)
6  247.763 μs (31 allocations: 4.47 KiB)
7  209.840 μs (36 allocations: 5.20 KiB)
8  193.383 μs (41 allocations: 5.92 KiB)
9  162.176 μs (46 allocations: 6.66 KiB)
10  148.521 μs (51 allocations: 7.38 KiB)
11  137.779 μs (56 allocations: 8.11 KiB)
12  126.317 μs (61 allocations: 8.83 KiB)
13  125.451 μs (66 allocations: 9.56 KiB)
14  117.992 μs (71 allocations: 10.28 KiB)
15  136.580 μs (76 allocations: 11.02 KiB)
16  122.020 μs (81 allocations: 11.73 KiB)
17  92.538 μs (86 allocations: 12.47 KiB)
18  89.678 μs (91 allocations: 13.19 KiB)
19  85.301 μs (96 allocations: 13.92 KiB)
20  82.454 μs (101 allocations: 14.64 KiB)
21  78.754 μs (106 allocations: 15.38 KiB)
22  77.945 μs (110 allocations: 16.06 KiB)
23  81.630 μs (116 allocations: 16.83 KiB)
24  75.205 μs (121 allocations: 17.55 KiB)
25  68.470 μs (126 allocations: 18.28 KiB)
26  69.180 μs (131 allocations: 19.00 KiB)
27  72.412 μs (136 allocations: 19.73 KiB)
28  70.930 μs (141 allocations: 20.45 KiB)
29  69.228 μs (146 allocations: 21.20 KiB)
30  69.395 μs (151 allocations: 21.92 KiB)
31  81.305 μs (156 allocations: 22.64 KiB)
32  66.909 μs (161 allocations: 23.36 KiB)
33  66.578 μs (166 allocations: 24.11 KiB)
34  65.143 μs (171 allocations: 24.83 KiB)
35  62.452 μs (176 allocations: 25.55 KiB)
36  70.194 μs (181 allocations: 26.27 KiB)
37  68.090 μs (186 allocations: 27.02 KiB)
38  60.023 μs (191 allocations: 27.73 KiB)
39  79.235 μs (196 allocations: 28.45 KiB)
40  87.160 μs (201 allocations: 29.17 KiB)
41  69.266 μs (206 allocations: 29.94 KiB)
42  61.517 μs (211 allocations: 30.66 KiB)
43  62.011 μs (216 allocations: 31.38 KiB)
44  66.211 μs (221 allocations: 32.09 KiB)
45  59.815 μs (226 allocations: 32.81 KiB)
46  63.269 μs (231 allocations: 33.53 KiB)
47  79.874 μs (236 allocations: 34.30 KiB)
48  77.063 μs (241 allocations: 35.02 KiB)
49  63.287 μs (246 allocations: 35.73 KiB)
50  63.278 μs (251 allocations: 36.45 KiB)
51  83.954 μs (256 allocations: 37.17 KiB)
52  78.749 μs (261 allocations: 37.89 KiB)
53  67.703 μs (266 allocations: 38.66 KiB)
54  77.638 μs (271 allocations: 39.38 KiB)
55  69.606 μs (276 allocations: 40.09 KiB)
56  68.390 μs (281 allocations: 40.81 KiB)
57  62.698 μs (286 allocations: 41.53 KiB)
58  76.056 μs (291 allocations: 42.25 KiB)
59  68.259 μs (296 allocations: 43.00 KiB)
60  77.611 μs (301 allocations: 43.72 KiB)
61  79.676 μs (307 allocations: 44.47 KiB)
62  85.509 μs (311 allocations: 45.16 KiB)
63  70.659 μs (316 allocations: 45.92 KiB)
64  74.129 μs (321 allocations: 46.64 KiB)
65  68.900 μs (326 allocations: 47.36 KiB)
66  72.969 μs (331 allocations: 48.08 KiB)
67  67.236 μs (336 allocations: 48.80 KiB)
68  75.354 μs (341 allocations: 49.52 KiB)
69  80.226 μs (346 allocations: 50.28 KiB)
70  71.863 μs (351 allocations: 51.00 KiB)
71  74.175 μs (356 allocations: 51.72 KiB)
72  83.853 μs (361 allocations: 52.44 KiB)
