1  1.084 ms (0 allocations: 0 bytes)
2  815.447 μs (0 allocations: 0 bytes)
3  877.150 μs (0 allocations: 0 bytes)
4  934.068 μs (0 allocations: 0 bytes)
5  828.495 μs (0 allocations: 0 bytes)
6  748.964 μs (0 allocations: 0 bytes)
7  1.035 ms (0 allocations: 0 bytes)
8  1.211 ms (0 allocations: 0 bytes)
9  1.209 ms (0 allocations: 0 bytes)
10  1.087 ms (0 allocations: 0 bytes)
11  1.165 ms (0 allocations: 0 bytes)
12  1.140 ms (0 allocations: 0 bytes)
13  1.131 ms (0 allocations: 0 bytes)
14  995.870 μs (0 allocations: 0 bytes)
15  1.162 ms (0 allocations: 0 bytes)
16  1.185 ms (0 allocations: 0 bytes)
17  1.190 ms (0 allocations: 0 bytes)
18  1.211 ms (0 allocations: 0 bytes)
19  1.204 ms (0 allocations: 0 bytes)
20  1.168 ms (0 allocations: 0 bytes)
21  1.119 ms (0 allocations: 0 bytes)
22  915.188 μs (0 allocations: 0 bytes)
23  1.107 ms (0 allocations: 0 bytes)
24  1.213 ms (0 allocations: 0 bytes)
25  1.167 ms (0 allocations: 0 bytes)
26  1.104 ms (0 allocations: 0 bytes)
27  1.184 ms (0 allocations: 0 bytes)
28  908.731 μs (0 allocations: 0 bytes)
29  1.119 ms (0 allocations: 0 bytes)
30  1.121 ms (0 allocations: 0 bytes)
31  1.173 ms (0 allocations: 0 bytes)
32  1.202 ms (0 allocations: 0 bytes)
33  1.126 ms (0 allocations: 0 bytes)
34  1.097 ms (0 allocations: 0 bytes)
35  1.097 ms (0 allocations: 0 bytes)
36  1.119 ms (0 allocations: 0 bytes)
37  1.207 ms (0 allocations: 0 bytes)
38  1.182 ms (0 allocations: 0 bytes)
39  1.237 ms (0 allocations: 0 bytes)
40  1.212 ms (0 allocations: 0 bytes)
41  1.184 ms (0 allocations: 0 bytes)
42  1.140 ms (0 allocations: 0 bytes)
43  1.202 ms (0 allocations: 0 bytes)
44  1.242 ms (0 allocations: 0 bytes)
45  974.104 μs (0 allocations: 0 bytes)
46  1.171 ms (0 allocations: 0 bytes)
47  1.252 ms (0 allocations: 0 bytes)
48  1.149 ms (0 allocations: 0 bytes)
49  1.017 ms (0 allocations: 0 bytes)
50  1.091 ms (0 allocations: 0 bytes)
51  1.179 ms (0 allocations: 0 bytes)
52  1.203 ms (0 allocations: 0 bytes)
53  1.203 ms (0 allocations: 0 bytes)
54  1.149 ms (0 allocations: 0 bytes)
55  1.042 ms (0 allocations: 0 bytes)
56  1.131 ms (0 allocations: 0 bytes)
57  1.094 ms (0 allocations: 0 bytes)
58  959.573 μs (0 allocations: 0 bytes)
59  1.192 ms (0 allocations: 0 bytes)
60  1.212 ms (0 allocations: 0 bytes)
61  1.102 ms (0 allocations: 0 bytes)
62  1.239 ms (0 allocations: 0 bytes)
63  1.232 ms (0 allocations: 0 bytes)
64  1.223 ms (0 allocations: 0 bytes)
65  1.216 ms (0 allocations: 0 bytes)
66  1.190 ms (0 allocations: 0 bytes)
67  939.554 μs (0 allocations: 0 bytes)
68  1.219 ms (0 allocations: 0 bytes)
69  1.185 ms (0 allocations: 0 bytes)
70  1.084 ms (0 allocations: 0 bytes)
71  1.183 ms (0 allocations: 0 bytes)
72  1.205 ms (0 allocations: 0 bytes)
