1  1.015 ms (0 allocations: 0 bytes)
2  513.179 μs (0 allocations: 0 bytes)
3  338.447 μs (0 allocations: 0 bytes)
4  253.508 μs (0 allocations: 0 bytes)
5  205.337 μs (0 allocations: 0 bytes)
6  168.924 μs (0 allocations: 0 bytes)
7  149.523 μs (0 allocations: 0 bytes)
8  134.051 μs (0 allocations: 0 bytes)
9  117.806 μs (0 allocations: 0 bytes)
10  107.676 μs (0 allocations: 0 bytes)
11  98.366 μs (0 allocations: 0 bytes)
12  90.806 μs (0 allocations: 0 bytes)
13  81.972 μs (0 allocations: 0 bytes)
14  77.287 μs (0 allocations: 0 bytes)
15  72.235 μs (0 allocations: 0 bytes)
16  68.032 μs (0 allocations: 0 bytes)
17  63.636 μs (0 allocations: 0 bytes)
18  60.344 μs (0 allocations: 0 bytes)
19  58.468 μs (0 allocations: 0 bytes)
20  53.567 μs (0 allocations: 0 bytes)
21  51.350 μs (0 allocations: 0 bytes)
22  47.767 μs (0 allocations: 0 bytes)
23  47.536 μs (0 allocations: 0 bytes)
24  43.108 μs (0 allocations: 0 bytes)
25  44.567 μs (0 allocations: 0 bytes)
26  40.971 μs (0 allocations: 0 bytes)
27  38.128 μs (0 allocations: 0 bytes)
28  41.572 μs (0 allocations: 0 bytes)
29  36.199 μs (0 allocations: 0 bytes)
30  37.468 μs (0 allocations: 0 bytes)
31  35.164 μs (0 allocations: 0 bytes)
32  33.430 μs (0 allocations: 0 bytes)
33  33.159 μs (0 allocations: 0 bytes)
34  30.264 μs (0 allocations: 0 bytes)
35  58.090 μs (0 allocations: 0 bytes)
36  28.953 μs (0 allocations: 0 bytes)
37  29.384 μs (0 allocations: 0 bytes)
38  27.973 μs (0 allocations: 0 bytes)
39  28.207 μs (0 allocations: 0 bytes)
40  52.620 μs (0 allocations: 0 bytes)
41  51.275 μs (0 allocations: 0 bytes)
42  47.515 μs (0 allocations: 0 bytes)
43  46.094 μs (0 allocations: 0 bytes)
44  45.995 μs (0 allocations: 0 bytes)
45  44.701 μs (0 allocations: 0 bytes)
46  48.065 μs (0 allocations: 0 bytes)
47  43.733 μs (0 allocations: 0 bytes)
48  43.819 μs (0 allocations: 0 bytes)
49  42.770 μs (0 allocations: 0 bytes)
50  40.242 μs (0 allocations: 0 bytes)
51  37.944 μs (0 allocations: 0 bytes)
52  40.200 μs (0 allocations: 0 bytes)
53  38.022 μs (0 allocations: 0 bytes)
54  36.919 μs (0 allocations: 0 bytes)
55  35.829 μs (0 allocations: 0 bytes)
56  36.618 μs (0 allocations: 0 bytes)
57  38.893 μs (0 allocations: 0 bytes)
58  35.622 μs (0 allocations: 0 bytes)
59  32.846 μs (0 allocations: 0 bytes)
60  31.823 μs (0 allocations: 0 bytes)
61  34.286 μs (0 allocations: 0 bytes)
62  31.447 μs (0 allocations: 0 bytes)
63  31.007 μs (0 allocations: 0 bytes)
64  30.078 μs (0 allocations: 0 bytes)
65  30.617 μs (0 allocations: 0 bytes)
66  31.355 μs (0 allocations: 0 bytes)
67  33.611 μs (0 allocations: 0 bytes)
68  29.607 μs (0 allocations: 0 bytes)
69  29.818 μs (0 allocations: 0 bytes)
70  27.539 μs (0 allocations: 0 bytes)
71  28.487 μs (0 allocations: 0 bytes)
72  28.305 μs (0 allocations: 0 bytes)
