1  29.718 ms (6 allocations: 864 bytes)
2  14.666 ms (11 allocations: 1.56 KiB)
3  9.388 ms (16 allocations: 2.30 KiB)
4  6.381 ms (21 allocations: 3.02 KiB)
5  5.838 ms (26 allocations: 3.75 KiB)
6  5.099 ms (31 allocations: 4.47 KiB)
7  4.369 ms (37 allocations: 5.23 KiB)
8  3.410 ms (41 allocations: 5.92 KiB)
9  3.166 ms (46 allocations: 6.66 KiB)
10  2.793 ms (51 allocations: 7.38 KiB)
11  2.990 ms (58 allocations: 8.17 KiB)
12  2.604 ms (62 allocations: 8.86 KiB)
13  2.310 ms (67 allocations: 9.59 KiB)
14  2.150 ms (72 allocations: 10.31 KiB)
15  2.348 ms (76 allocations: 11.02 KiB)
16  2.441 ms (82 allocations: 11.77 KiB)
17  2.307 ms (88 allocations: 12.53 KiB)
18  1.854 ms (93 allocations: 13.25 KiB)
19  2.259 ms (97 allocations: 13.95 KiB)
20  1.966 ms (102 allocations: 14.67 KiB)
21  1.806 ms (106 allocations: 15.38 KiB)
22  1.606 ms (111 allocations: 16.09 KiB)
23  1.679 ms (116 allocations: 16.83 KiB)
24  1.663 ms (121 allocations: 17.55 KiB)
25  1.486 ms (129 allocations: 18.38 KiB)
26  1.618 ms (132 allocations: 19.03 KiB)
27  1.411 ms (137 allocations: 19.77 KiB)
28  1.513 ms (142 allocations: 20.48 KiB)
29  1.463 ms (146 allocations: 21.20 KiB)
30  1.435 ms (151 allocations: 21.92 KiB)
31  1.402 ms (157 allocations: 22.67 KiB)
32  1.346 ms (162 allocations: 23.39 KiB)
